res_state,res_county,total_deaths,deaths_male,deaths_65p,pct_male,pct_65p,population,med_age,med_income,area_km2,lon,lat,Y,density
PA,INDIANA,139,76,139,54.6762589928058,100,83153,40.2,49270,2160.99124278287,-79.0877713534335,40.6518663868334,167.161738001034,38.4791008652666
PA,JEFFERSON,25,0,25,0,100,44480,43.9,49604,1700.83051961432,-78.9994542362255,41.1279799638101,56.205035971223,26.1519295938353
PA,JUNIATA,42,12,42,28.5714285714286,100,23483,42.9,53502,1019.17211351361,-77.4026562283101,40.5310438300089,178.852787122599,23.0412505293556
PA,LACKAWANNA,452,207,452,45.7964601769912,100,215538,42.1,54064,1204.33860507548,-75.6091681126758,41.4366366541031,209.707800944613,178.967940653611
PA,LANCASTER,1243,718,1190,57.7634754625905,95.7361222847949,552834,38.7,69588,2547.91541438791,-76.2476135316294,40.0422870633707,224.841453311482,216.975020786869
PA,LAWRENCE,60,22,60,36.6666666666667,100,85970,45.3,50080,939.483480112868,-80.3342416879555,40.9912001230119,69.791787832965,91.5077293212987
PA,LEBANON,207,94,207,45.4106280193237,100,143292,41.1,61632,938.908749299042,-76.4576391333243,40.3671948218676,144.460262959551,152.61546993462
PA,LEHIGH,502,228,491,45.4183266932271,97.8087649402391,374493,39,66214,901.611691375381,-75.5921863711151,40.6126624055623,134.047899426692,415.359520714203
PA,LUZERNE,905,439,893,48.5082872928177,98.6740331491713,325222,42.7,53194,2347.22776244801,-75.9890280054358,41.1768878889956,278.271457650467,138.555791305406
PA,LYCOMING,147,75,147,51.0204081632653,100,114130,41.5,54906,3221.44962852309,-77.0642635651158,41.3434312716691,128.800490668536,35.4281497961289
PA,MCKEAN,28,14,28,50,100,40405,43.6,49240,2549.02678936305,-78.5690624101715,41.8076867061193,69.2983541640886,15.8511476492157
PA,MERCER,124,68,124,54.8387096774194,100,110548,45,50529,1767.88900523543,-80.2576687301604,41.3020999278336,112.168469804972,62.5310750124146
PA,MIFFLIN,51,24,51,47.0588235294118,100,46145,44,52641,1074.16287184897,-77.6174181582115,40.6102961120308,110.521183226785,42.9590346206718
PA,MONROE,109,58,109,53.2110091743119,100,168326,43.3,68734,1598.15265780522,-75.3395594093478,41.0579605583008,64.7552962703326,105.325357485665
PA,MONTGOMERY,1606,768,1581,47.8206724782067,98.4433374844334,856900,41.3,93518,1261.92000819102,-75.3670383191245,40.210768373839,187.419768934531,679.044625996837
PA,NORTHAMPTON,720,309,720,42.9166666666667,100,312810,42.2,73088,976.931899694643,-75.3076764809953,40.7541049853566,230.171669703654,320.196320846698
PA,NORTHUMBERLAND,235,91,235,38.7234042553192,100,91550,44.5,49273,1236.50619510508,-76.7092322345841,40.8517989233894,256.690333151284,74.0392570311544
PA,PERRY,38,26,38,68.421052631579,100,45838,43.4,70660,1438.8786581935,-77.262600450575,40.3984096656724,82.9006501156246,31.8567516023548
PA,PHILADELPHIA,3843,1983,3214,51.60031225605,83.6325787145459,1600788,34.6,49127,369.686167437533,-75.1339891303532,40.0076329513186,240.069265886551,4330.12685082541
PA,SCHUYLKILL,264,130,264,49.2424242424243,100,142959,44.3,53703,2027.69188527898,-76.2162428860782,40.7058124108801,184.668331479655,70.503315142641
PA,SOMERSET,139,60,139,43.1654676258993,100,74014,46.2,51255,2799.75763128484,-79.0285115921872,39.9722547367797,187.802307671522,26.4358597233412
PA,TIOGA,63,34,63,53.968253968254,100,41017,44.9,51838,2944.5791436455,-77.2542545300814,41.7720688703845,153.594850915474,13.9296646478381
PA,WARREN,36,12,36,33.3333333333333,100,38526,47.4,52034,2327.6125456419,-79.2741579980311,41.8144766730084,93.4433888802367,16.5517238133701
PA,WASHINGTON,277,153,277,55.2346570397112,100,209414,44.5,65478,2229.70844100115,-80.2480478725933,40.1893034385994,132.273868986792,93.9199027770521
PA,WESTMORELAND,796,459,762,57.6633165829146,95.7286432160804,354339,47.2,61398,2683.51020518203,-79.4668454977103,40.3106249280925,224.643632227895,132.043097624801
PA,YORK,880,503,827,57.1590909090909,93.9772727272727,456754,41,68940,2358.5518843068,-76.7262068008042,39.9198632868583,192.663884716937,193.658661078912
RI,BRISTOL,36,16,36,44.4444444444444,100,50783,44.5,85413,73.2723181360445,-71.2840077952337,41.7172410705818,70.8898647185082,693.072108155652
RI,KENT,81,30,81,37.037037037037,100,170423,43.8,75857,455.275190130096,-71.5931205185937,41.6722106418237,47.5287959958456,374.3296443439
RI,PROVIDENCE,488,207,488,42.4180327868852,100,660044,37.4,62323,1120.52230631741,-71.5799959392711,41.8720997589863,73.9344649750623,589.050299381573
SC,AIKEN,73,51,73,69.8630136986301,100,169174,41.1,53385,2797.50667300705,-81.6349288909885,33.5441879163891,43.150838781373,60.4731354646438
SC,ANDERSON,512,302,498,58.984375,97.265625,204192,40.7,53598,1957.47429677724,-82.6378433669629,34.5191618622224,250.74439742987,104.314013387649
SC,BEAUFORT,87,87,87,100,100,187829,46.2,71430,1833.31339626452,-80.7303598031388,32.3854030497872,46.3187260753132,102.453295973679
SC,BERKELEY,72,46,72,63.8888888888889,100,231508,36.5,65443,3195.57615324191,-79.9520622059038,33.1972663613974,31.1004371339219,72.4464036837724
SC,CHARLESTON,350,156,350,44.5714285714286,100,409958,38,67182,2653.68444250311,-79.9542062666411,32.8347324365907,85.3745993492016,154.486341116468
SC,CHEROKEE,24,0,24,0,100,56226,39.3,37787,1029.96662109814,-81.6204207419073,35.0481031134787,42.6848788816562,54.5901186002049
SC,COLLETON,14,14,14,100,100,38538,42.2,36748,2786.27316108815,-80.6665793444749,32.8634707325916,36.3277803726192,13.8313789682234
SC,DARLINGTON,11,11,11,100,100,62842,41.5,37141,1466.58600229076,-79.957781068628,34.3324909623175,17.5042169249865,42.849174819508
SC,DORCHESTER,68,42,68,61.7647058823529,100,162059,37.2,63501,1479.383455562,-80.4063432101118,33.0792649758412,41.960026903782,109.544959010263
SC,FLORENCE,103,50,103,48.5436893203884,100,136814,39.2,49645,2083.14021519429,-79.7028060823538,34.0243880103182,75.2846930869648,65.6768080238132
SC,GEORGETOWN,24,13,24,54.1666666666667,100,63517,50.1,52488,2258.49298161156,-79.3324161552798,33.4341490296227,37.7851598784577,28.123620713967
SC,GREENVILLE,1306,742,1185,56.8147013782542,90.7350689127106,527266,38.3,62422,2058.68335146248,-82.3705574957866,34.8940142095302,247.692815391093,256.118066736895
SC,GREENWOOD,43,11,43,25.5813953488372,100,69395,39.8,41081,1198.87476855074,-82.125849945076,34.1537462054983,61.9641184523381,57.883443559237
SC,HORRY,590,397,576,67.2881355932204,97.6271186440678,353779,46.7,51570,2967.12201068199,-78.9964806498927,33.9213646722318,166.770780628585,119.233047622023
SC,LANCASTER,13,0,13,0,100,96592,42.5,65421,1437.72492426924,-80.7053165478863,34.6865874567072,13.4586715255922,67.1839225776067
SC,LAURENS,37,37,37,100,100,67628,40.7,44374,1874.74083309603,-82.0058712373019,34.4835141446641,54.711066422192,36.0732527963965
SC,LEXINGTON,350,163,325,46.5714285714286,92.8571428571429,294993,39.1,62740,1962.30388208267,-81.2720738456692,33.9022105235914,118.64688314638,150.329927333636
SC,NEWBERRY,12,0,12,0,100,37738,42.2,46038,1676.40222813771,-81.6001401310574,34.2897902944172,31.7981875033123,22.5113038903095
SC,OCONEE,67,56,67,83.5820895522388,100,78787,46.1,49691,1744.56878325217,-83.0658107240504,34.7533039265636,85.0394100549583,45.1613033297134
SC,ORANGEBURG,63,40,63,63.4920634920635,100,83971,40.5,36802,2921.43997252516,-80.7999488828917,33.4392033461295,75.0259017994308,28.7430174125465
SC,PICKENS,319,210,295,65.8307210031348,92.4764890282132,131689,36.4,51032,1327.49345592708,-82.7252480542804,34.8872427540138,242.237392644792,99.2012423202737
SC,RICHLAND,224,121,224,54.0178571428571,100,415697,33.7,54441,1999.30473164903,-80.9027686549258,34.0217943098303,53.8854021077852,207.92078036905
SC,SPARTANBURG,885,453,821,51.1864406779661,92.7683615819209,329405,38,53757,2121.3359185758,-81.9907053919276,34.9310573041151,268.666231538683,155.281866071052
SC,SUMTER,15,15,15,100,100,105493,36.5,46570,1766.91629900692,-80.382326868331,33.9162142335818,14.2189529163072,59.7045825313239
SC,YORK,133,67,133,50.3759398496241,100,283862,38.9,68555,1801.91888524799,-81.1843377953707,34.9747506832114,46.8537528799205,157.533173287617
SD,MINNEHAHA,29,16,29,55.1724137931035,100,197718,35.1,63699,2107.67972426264,-96.7914736788332,43.6741279515943,14.6673545150163,93.8083702774959
TN,ANDERSON,66,27,66,40.9090909090909,100,77327,43.1,52338,893.040632842917,-84.1985218792379,36.1184352170357,85.3518176057522,86.5884453138893
TN,BEDFORD,12,12,12,100,100,50396,38.3,52973,1229.69959637695,-86.4588669648099,35.5137656150375,23.8114136042543,40.9823668711296
TN,BLOUNT,174,85,174,48.8505747126437,100,135656,43.9,60301,1467.4486844766,-83.9254884567208,35.687181856174,128.265613021171,92.4434369903602
TN,BRADLEY,150,72,139,48,92.6666666666667,108831,39.7,51872,858.564590766203,-84.8596241979736,35.1540422677447,137.828376106073,126.759245804531
TN,CAMPBELL,12,12,12,100,100,39306,44.1,41769,1290.22985493858,-84.149477374766,36.4034511657083,30.5296901236453,30.4643392412208
TN,CARTER,136,81,136,59.5588235294118,100,56386,45.7,40820,900.274484625244,-82.1274757058106,36.2926971121293,241.194622778704,62.6320094181851
TN,CLAIBORNE,27,13,27,48.1481481481482,100,32066,42.7,37954,1143.71512104061,-83.6603770178158,36.4859094000515,84.2013347470841,28.0367019811933
TN,COCKE,15,15,15,100,100,36043,45.3,38530,1147.48527545823,-83.1211888734539,35.9253568584066,41.6169575229587,31.4104248401853
TN,COFFEE,18,0,18,0,100,58145,39.7,51030,1125.5443983476,-86.0746880850291,35.4905553571688,30.9570900335369,51.6594459404376
TN,CUMBERLAND,85,45,85,52.9411764705882,100,61372,51.8,49423,1773.78657402032,-84.9983745597216,35.9503328374361,138.49964153034,34.5994275178774
TN,DAVIDSON,740,383,707,51.7567567567568,95.5405405405405,716095,34.4,62515,1360.396439247,-86.7847636744498,36.1694836320009,103.338244227372,526.386999657519
TN,DICKSON,61,22,61,36.0655737704918,100,54453,38.8,57804,1272.78000336014,-87.3566665123687,36.1489652799849,112.023212678824,42.7827274597685
TN,FAYETTE,11,11,11,100,100,41865,46.2,63618,1829.06259482641,-89.4143842490533,35.1970240895832,26.274931326884,22.8887738005343
TN,GIBSON,66,50,66,75.7575757575758,100,50447,40,45557,1563.52658936449,-88.9325018670038,35.996543111562,130.830376434674,32.2648814181693
TN,GREENE,111,70,111,63.0630630630631,100,70348,45,43150,1616.64723690092,-82.8458896695489,36.1752643193225,157.787001762666,43.5147497823062
TN,HAMBLEN,101,32,101,31.6831683168317,100,64542,40.7,43151,455.25942132063,-83.2667161839568,36.2171469538627,156.487248613306,141.769718488801
TN,HAMILTON,545,291,528,53.394495412844,96.8807339449541,367891,39.7,56606,1491.30652445999,-85.164881517712,35.1807176495276,148.141705015888,246.690397960416
TN,HAWKINS,78,64,78,82.051282051282,100,56721,45.2,45318,1294.17941726656,-82.9448741580901,36.4412140267662,137.515206008357,43.8277716700212
TN,HENDERSON,12,12,12,100,100,27831,40.6,44534,1361.74383766517,-88.3879903719895,35.6541650544472,43.1173870863426,20.4377646002192
TN,HENRY,12,0,12,0,100,32146,45.8,41037,1536.54307148269,-88.3013265094049,36.3317302143049,37.3296833198532,20.9209885466996
TN,JEFFERSON,86,48,86,55.8139534883721,100,54917,44.2,51899,814.020562714174,-83.4462566588492,36.0509820378128,156.599959939545,67.4638977385181
TN,KNOX,1027,562,929,54.7224926971762,90.4576436222006,480530,37.4,59250,1362.05122561395,-83.9372427297625,35.9932070122667,213.722348240484,352.798772148527
TN,LINCOLN,24,24,24,100,100,35338,42.9,53923,1478.22030522838,-86.5889493244476,35.1405082947522,67.9155583224857,23.9057736353719
TN,LOUDON,52,15,52,28.8461538461538,100,55136,47.8,61664,640.648722480468,-84.3118834263343,35.7347810396197,94.3122460824144,86.0627642969834
TN,MACON,16,0,16,0,100,25269,38.4,38080,795.235362265156,-86.0072506268338,36.5320148796302,63.3186908860659,31.7754984235403
TN,MADISON,35,22,35,62.8571428571429,100,98834,38.5,48396,1446.79285372877,-88.8385546930687,35.6081039074387,35.41291458405,68.3124745503674
TN,MAURY,63,34,63,53.968253968254,100,101836,39.2,60567,1594.54719716467,-87.0770288386969,35.6168950679166,61.8641737695903,63.8651525530753
TN,MCMINN,11,0,11,0,100,53344,42.4,46872,1119.41428363124,-84.6174966995002,35.4246893979221,20.620875824835,47.6534923486582
TN,MONROE,11,11,0,100,0,46399,44.1,45576,1690.44870940292,-84.2526639153276,35.4425772232693,23.7074074872303,27.4477419763824
TN,MONTGOMERY,167,84,167,50.2994011976048,100,221309,31,60878,1408.28243768855,-87.3828363964144,36.4968722276247,75.4601032944887,157.148164371942
TN,OBION,24,0,24,0,100,30775,42.4,39985,1438.43628894225,-89.1488759100494,36.3582119802407,77.9853777416734,21.394760572003
TN,OVERTON,25,11,25,44,100,22587,43.2,36478,1126.13929557461,-85.2880049260458,36.3449153896277,110.683136317351,20.0570214437593
TN,PUTNAM,76,29,76,38.1578947368421,100,80078,36.7,45160,1042.58935220861,-85.4951014292463,36.1408956304717,94.9074652214091,76.8068461761702
TN,ROANE,39,14,39,35.8974358974359,100,53664,47.3,55578,1022.94074874621,-84.523364744517,35.8478311769404,72.6744186046512,52.4605164725078
TN,ROBERTSON,24,24,24,100,100,72962,39,66088,1234.32353027357,-86.8706132622051,36.5254802438179,32.8938351470629,59.1109204438717
TN,RUTHERFORD,239,127,225,53.1380753138075,94.1422594142259,343302,33.6,68718,1616.24199838447,-86.4167109431446,35.8426476872641,69.6180039731781,212.407548091901
TN,SEVIER,132,93,119,70.4545454545455,90.1515151515152,98865,42.9,51734,1548.41167156225,-83.524125194162,35.7845621144643,133.515399787589,63.8492991338999
TN,SHELBY,2364,1142,1847,48.3079526226734,78.1302876480541,929788,35.7,52092,2033.18399261266,-89.8956275254444,35.1839284706785,254.251506795097,457.306374326317
TN,SULLIVAN,390,209,379,53.5897435897436,97.1794871794872,158244,45.3,47438,1112.76095848164,-82.304253491944,36.5130372073648,246.45484188974,142.208440001277
TN,SUMNER,272,124,272,45.5882352941176,100,197420,39.6,69878,1406.54098570281,-86.4605073928028,36.4693243043481,137.777327525073,140.358512127789
TN,WARREN,41,30,41,73.1707317073171,100,41059,40.1,42668,1123.891582432,-85.7784820625107,35.6786544282351,99.8563043425315,36.5328832796771
TN,WASHINGTON,204,103,204,50.4901960784314,100,133225,40.1,48923,854.450046158913,-82.4974670882211,36.2932346734894,153.124413586039,155.919003807067
TN,WHITE,11,0,11,0,100,27446,43.3,44282,982.658571940322,-85.455180675903,35.9263531999977,40.078699992713,27.9303521932406
TN,WILLIAMSON,123,78,123,63.4146341463415,100,249616,39.3,111196,1512.65673259834,-86.8985510318445,35.8938639120851,49.2756874559323,165.018271905766
TN,WILSON,102,70,102,68.6274509803922,100,148651,40.2,78962,1511.21394793437,-86.2976121975077,36.1548119380073,68.6170964204748,98.3652911642234
TX,BELL,49,29,49,59.1836734693878,100,372404,31.3,54987,2817.38245473748,-97.4782482464843,31.0377027601225,13.1577534075896,132.180847287452
TX,BEXAR,3878,2272,2643,58.5869004641568,68.1536874677669,2015620,33.8,58288,3253.33510061989,-98.5199369886104,29.4488610983891,192.397376489616,619.554991312129
TX,BOWIE,15,0,15,0,100,92913,38.3,51796,2390.51588383988,-94.4232475528672,33.4458459190706,16.1441348358141,38.8673426636071
TX,BRAZORIA,68,57,68,83.8235294117647,100,373509,36,83325,3777.9681619527,-95.4520956666845,29.1895579109247,18.2057192731634,98.8650470275394
TX,BROWN,23,11,23,47.8260869565218,100,38059,41.2,49180,2478.44003982086,-98.999777740104,31.7740768021066,60.4324864026906,15.3560301594994
TX,CAMERON,140,98,140,70,100,421592,31.7,41200,2611.22538955256,-97.5178771047069,26.1335018963736,33.2074612421488,161.453699740658
TX,COLLIN,154,54,154,35.0649350649351,100,1075651,37,100541,2295.2991508472,-96.5723679600178,33.1878902837845,14.3169113402024,468.632160475891
TX,COMAL,41,24,41,58.5365853658537,100,163637,42.1,80781,1489.2227029285,-98.2782524417106,29.8081985215871,25.0554581176629,109.880812102994
TX,COOKE,23,12,23,52.1739130434783,100,41749,41.2,62733,2327.59265266062,-97.2125882592694,33.6391946369025,55.0911399075427,17.9365577358554
TX,DALLAS,4209,2626,2647,62.3901164172012,62.8890472796389,2610741,33.5,61870,2353.27334391977,-96.7778766486539,32.7665654598009,161.218596559368,1109.40830853562
TX,EL PASO,137,67,124,48.9051094890511,90.5109489051095,866684,32.4,48292,2629.06383348465,-106.234534831202,31.7684516339938,15.8073761601691,329.654985535771
TX,ELLIS,43,29,43,67.4418604651163,100,194328,36.4,79834,2465.00592694026,-96.7945609346881,32.3484178903505,22.1275369478408,78.8346988849694
TX,FANNIN,16,16,16,100,100,35977,41,57898,2328.36885660991,-96.1070000498255,33.5937442873985,44.47285765906,15.4515895958092
TX,FORT BEND,340,215,340,63.2352941176471,100,829335,36.5,100189,2292.8057076128,-95.7708487093617,29.5274842891464,40.9967021770455,361.711852533496
TX,GILLESPIE,13,0,13,0,100,26766,50.1,61445,2749.61440282131,-98.9465591391298,30.318143262269,48.5690801763431,9.73445584680386
TX,HARRIS,2187,1431,1738,65.4320987654321,79.46959304984,4735383,33.7,63022,4589.37986915518,-95.3933256506109,29.8578401925194,46.1842262811688,1031.81325909108
TX,HARRISON,11,11,11,100,100,68806,39.4,54234,2371.86295173918,-94.371413190575,32.5481887642157,15.9869778798361,29.009264616047
TX,HAYS,12,12,12,100,100,243988,32.5,68724,1761.02788723922,-98.0309434016109,30.0580967440392,4.91827466924603,138.548629336303
TX,HIDALGO,2695,1586,1965,58.8497217068646,72.9128014842301,872892,29.4,41846,4102.67859360287,-98.1811383243669,26.3967841652634,308.743807939585,212.761487424597
TX,HOWARD,11,0,11,0,100,34807,37.5,57761,2341.74655092153,-101.435594162761,32.3061221353116,31.6028385094952,14.8636922242087
TX,JOHNSON,173,115,157,66.4739884393064,90.7514450867052,180950,36.9,65311,1902.31689509365,-97.3664012477176,32.3790085776317,95.606521138436,95.1208499838783
TX,KAUFMAN,45,29,33,64.4444444444445,73.3333333333333,147169,35.3,72179,2091.67590256367,-96.287769978481,32.5992032866727,30.5770916429411,70.3593705982949
TX,LIBERTY,11,0,11,0,100,92510,35,50917,3047.24108718298,-94.8119821434858,30.1515173230165,11.8906064209275,30.3586087720814
TX,LUBBOCK,268,182,268,67.910447761194,100,311590,30.9,53425,2332.92940964689,-101.820523828815,33.6101429469795,86.0104624667031,133.56169231334
TX,MAVERICK,47,26,36,55.3191489361702,76.5957446808511,57873,29.8,41385,3344.34137536176,-100.314187361887,28.7421542739672,81.2123097126467,17.3047525669355
TX,MCLENNAN,197,101,162,51.2690355329949,82.2335025380711,261192,33.6,50210,2746.23129675381,-97.2019170807978,31.5523628810486,75.4234432907593,95.1092503784158
TX,MIDLAND,29,16,29,55.1724137931035,100,170725,31.8,83217,2335.9763226141,-102.031597931591,31.8690973401684,16.9863816078489,73.0850729723785
TX,MONTGOMERY,531,326,426,61.3935969868173,80.225988700565,625420,37.2,83274,2789.31813031251,-95.5027974682343,30.3002176998585,84.9029452208116,224.219673332826
TX,NUECES,317,212,264,66.8769716088328,83.2807570977918,353600,35.7,56784,2258.07196723822,-97.6129568150342,27.7256824360428,89.6493212669683,156.59376898978
TX,PANOLA,11,0,11,0,100,22500,39.6,51297,2127.67087949395,-94.3056371741294,32.1623438640151,48.8888888888889,10.5749438114937
TX,PARKER,47,47,47,100,100,149560,39.8,84189,2356.96754242249,-97.805066613205,32.7775864603058,31.4255148435411,63.4544164516931
TX,POTTER,51,39,51,76.4705882352941,100,118309,34.1,43652,2388.12294175161,-101.893925116244,35.4012281713471,43.1074558993821,49.5405818233229
TX,RANDALL,37,37,37,100,100,141334,36,68186,2389.71489603208,-101.897056952984,34.9658101231685,26.1791217965953,59.1426199981736
TX,TARRANT,1275,728,1132,57.0980392156863,88.7843137254902,2116297,34.6,70306,2336.82986276172,-97.2912269575285,32.7714940365018,60.2467423050734,905.627334588626
TX,TAYLOR,111,81,111,72.972972972973,100,143493,32.6,55568,2380.94097584685,-99.8901509470241,32.301394701354,77.3556898245908,60.2673486892983
TX,TRAVIS,342,172,329,50.2923976608187,96.1988304093567,1296610,34.5,80668,2649.73275325853,-97.7817992727892,30.3347126224271,26.3764740361404,489.336140939302
TX,WEBB,236,133,184,56.3559322033898,77.9661016949153,267368,28.9,50296,8746.5777568473,-99.3306941615703,27.7612060813384,88.26785553993,30.5682985314673
TX,WICHITA,33,33,33,100,100,129624,34.6,49710,1638.23355238287,-98.7035204284253,33.9879462807034,25.4582484725051,79.1242492936718
TX,WILLIAMSON,98,50,98,51.0204081632653,100,615631,36.6,90834,2938.02542545029,-97.6005494415784,30.6481206888195,15.9186265798831,209.539030760991
TX,WISE,11,11,11,100,100,68936,38.6,67726,2389.66701996918,-97.6544765167998,33.2158507051712,15.9568295230359,28.8475337458894
UT,DAVIS,76,64,76,84.2105263157895,100,363768,31.3,87570,1645.25325656329,-112.111338039072,40.9900648098065,20.8924369378285,221.101522546056
UT,SALT LAKE,721,427,682,59.2233009708738,94.5908460471567,1187028,33,77128,2086.87140135754,-111.923611955453,40.6672439940593,60.7399319982343,568.80744986386
UT,UTAH,281,200,281,71.1743772241993,100,663606,25,77057,5554.29457471666,-111.669645925419,40.1197522412273,42.3444031548841,119.476198295416
UT,WASHINGTON,182,146,182,80.2197802197802,100,182029,37.7,61747,6294.79887484594,-113.504582362055,37.2805225752544,99.984068472606,28.9173655297216
UT,WEBER,55,41,55,74.5454545454546,100,263001,32.9,71275,1708.9427205613,-111.913719065727,41.270011015173,20.9124680134296,153.896907623456
VA,ALBEMARLE,13,0,13,0,100,112560,39.4,84643,1880.30130097698,-78.5567656935975,38.0227437770694,11.5493958777541,59.8627464340505
VA,ARLINGTON,58,19,58,32.7586206896552,100,238829,34.8,122604,67.3787200630794,-77.1010583401116,38.8785656680682,24.2851580000754,3544.57608836158
VA,AUGUSTA,42,42,42,100,100,77589,45.1,65076,2514.07047016265,-79.1337665072219,38.1643329437151,54.1313846034876,30.8619034035988
VA,BEDFORD,55,38,55,69.0909090909091,100,79581,46.6,67136,2010.3683136897,-79.5243031335019,37.3150504264117,69.1119739636346,39.5852836806516
VA,BUCHANAN,12,12,12,100,100,20250,47.6,34302,1305.04211695524,-82.0360139511759,37.2665302345195,59.2592592592593,15.5167405993339
VA,CAMPBELL,51,37,51,72.5490196078431,100,55610,43.1,52319,1312.45984365871,-79.0965371749546,37.2053175880968,91.7101240784032,42.370820157802
VA,CARROLL,24,11,24,45.8333333333333,100,29145,48.3,44518,1237.46435708331,-80.733870274048,36.7315619710716,82.3468862583634,23.552193510199
VA,CHESTERFIELD,300,166,300,55.3333333333333,100,365350,39,84645,1131.71298599532,-77.5868773044935,37.3785400303671,82.1130422882168,322.829201856938
VA,CULPEPER,24,13,24,54.1666666666667,100,52766,39.8,80663,991.238235468501,-77.9557883446733,38.4859860471514,45.4838342872304,53.2324098404664
VA,DINWIDDIE,11,11,11,100,100,27889,42.8,65485,1313.98826969305,-77.6322749576504,37.0759165999774,39.4420739359604,21.2246948037937
VA,FAIRFAX,842,423,842,50.2375296912114,100,1148680,38.1,127866,1041.28039729705,-77.2768834610467,38.836759101533,73.3015287112164,1103.14186551647
VA,FAIRFAX,842,423,842,50.2375296912114,100,1148680,38.1,127866,16.2168503385594,-77.2997301733476,38.8530856516707,73.3015287112164,70832.4968177539
VA,FAUQUIER,11,11,11,100,100,73010,41.2,105665,1687.94474771292,-77.8089244843912,38.7383975689361,15.0664292562663,43.2537854683484
VA,FRANKLIN,36,23,36,63.8888888888889,100,54475,48,56779,1843.10542150504,-79.8811007699275,36.9919066144532,66.0853602569986,29.5560955789045
VA,FRANKLIN,36,23,36,63.8888888888889,100,54475,48,56779,21.6681391956057,-76.938612488698,36.6830828602809,66.0853602569986,2514.05990649384
VA,FREDERICK,73,48,73,65.7534246575342,100,91907,40.7,80011,1075.82153011958,-78.2625831470295,39.204466999099,79.428117553614,85.4295972211901
VA,HALIFAX,26,0,26,0,100,33928,46.3,43714,2149.20392363017,-78.9366507790972,36.7667710016806,76.632869606225,15.7863102830619
VA,HANOVER,91,37,91,40.6593406593407,100,110207,42.7,91444,1224.46831254936,-77.4908453659834,37.7601259876916,82.5718874481657,90.003962430475
VA,HENRICO,448,200,448,44.6428571428571,100,334939,39.1,72295,634.156134646711,-77.4055859402968,37.5379439850399,133.755698798886,528.164881960173
VA,HENRY,38,38,38,100,100,50848,48.1,38511,995.422807238729,-79.8739757591223,36.6827521407506,74.7325361862807,51.0818112969008
VA,LEE,12,0,12,0,100,22107,45.4,35006,1132.55870337108,-83.1288467574411,36.7055040995872,54.2814493146967,19.519518003083
VA,LOUDOUN,153,61,153,39.8692810457516,100,422723,36.5,147111,1349.94746019358,-77.6356624243139,39.0905557896865,36.1939142180577,313.140335061176
VA,MONTGOMERY,18,0,18,0,100,99584,29.6,59126,1008.28032757541,-80.3872564735763,37.174235413798,18.0751928020566,98.7661836460376
VA,PAGE,11,0,11,0,100,23689,45.3,51878,811.316015994588,-78.4845242354711,38.6193468567174,46.4350542445861,29.198240307089
VA,PITTSYLVANIA,25,13,25,52,100,60380,47.6,49520,2533.92317034562,-79.3973212554281,36.8210417224059,41.4044385558132,23.8286624893068
VA,PRINCE WILLIAM,170,109,170,64.1176470588235,100,482863,35.4,107707,888.216768061868,-77.4806062115162,38.702927213781,35.2066735285164,543.631934638693
VA,PULASKI,16,0,16,0,100,33800,47.1,53689,853.215169185441,-80.7144051589353,37.0635006839996,47.3372781065089,39.6148606127908
VA,ROANOKE,86,44,86,51.1627906976744,100,96952,43.5,70076,650.729497754453,-80.0679691573279,37.2692580759478,88.7036884231372,148.989711292578
VA,ROANOKE,86,44,86,51.1627906976744,100,96952,43.5,70076,110.974175063352,-79.9580403842251,37.2784812589754,88.7036884231372,873.644701072598
VA,ROCKBRIDGE,24,11,24,45.8333333333333,100,22657,49,54133,1554.21467243969,-79.4473865124541,37.8143926484027,105.927527916317,14.5777802782126
VA,ROCKINGHAM,50,39,50,78,100,83779,40.9,64496,2212.0665723908,-78.8755187280631,38.5118748444635,59.6808269375381,37.8736341146604
VA,SCOTT,14,14,14,100,100,21586,47.6,41540,1395.70810339645,-82.6030207490336,36.7143178940958,64.856851663115,15.4659845761951
VA,SHENANDOAH,80,37,80,46.25,100,44256,44.5,56114,1325.60358155661,-78.5710807862102,38.8582441498102,180.766449746927,33.3855464904763
VA,SMYTH,39,19,39,48.7179487179487,100,29780,45.4,41088,1172.4921260929,-81.5369457265304,36.8437343142443,130.960376091336,25.3988912481963
VA,SPOTSYLVANIA,62,35,62,56.4516129032258,100,140611,38.5,90913,1072.8507415505,-77.6561273013991,38.1849211836663,44.0932786197381,131.062965754944
VA,STAFFORD,11,11,11,100,100,157767,35.7,112247,722.208716558369,-77.4579742561073,38.4206532652002,6.97230726324263,218.45070044547
VA,TAZEWELL,41,30,41,73.1707317073171,100,40411,45.3,42207,1346.12118203632,-81.5607458036237,37.1249842535171,101.457523941501,30.0203284364554
VA,WASHINGTON,24,13,24,54.1666666666667,100,53903,46.4,50928,1466.62106700599,-81.959879865286,36.7245003362802,44.5244235014749,36.7531881360736
VA,WISE,45,17,45,37.7777777777778,100,36066,41.6,41285,1050.38599424219,-82.6212339731929,36.9752271738959,124.771252703377,34.3359490679617
VA,WYTHE,11,0,11,0,100,28322,45.9,51639,1203.55093993934,-81.078742090503,36.9171312659904,38.8390650377798,23.5320326378769
